fname,dialogue,summary,topic
train_10133_ss,"#Person2#: 너는 Public Eye의 편집자라고 들었어. 너희 프로그램은 어떤 주제를 다루니?
#Person1#: 음, 기본적으로 국내 이야기를 다뤄. 국제 이야기는 다루지 않고, 정당 정치나 경제도 다루지 않아. 주로 영국 시청자들에게 일반적인 사회적 관심사를 다뤄. 보건 서비스의 미래나 환경 문제 같은 것들을 다룰 수 있어.
#Person2#: 주제를 어떻게 선택하니? 대중이 궁금해하는 것을 선택하는 거야, 아니면 대중이 반드시 알아야 한다고 느끼는 것들이야?
#Person1#: 둘 다 섞여 있는 것 같아. 가끔은 어떤 것이 중요한지 강하게 느끼고 그걸 조사해서 공론에 기여하고 싶을 때가 있어. 때로는 사람들이 걱정하는 작은 것들, 예를 들어 지역 정부의 부패 같은 것들도 다가와. 쓰레기가 제대로 수거되지 않거나, 쓰레기통이 안 비워지는 것처럼 뭔가 문제가 있을 때 그 이유를 알고 싶어 해.
#Person2#: 정말 성공적인 프로그램이라는 걸 어떻게 알 수 있어? 그 시점에 딱 맞는 프로그램이 있다는 걸 어떻게 느껴?
#Person1#: 여러 해 동안 일하면서 생긴 느낌인데, 어떤 이야기가 주목받을지 알게 돼. 공중이 그 주제에 대해 걱정할 때 정확히 방송될 거야.","Public Eye의 편집자인 #Person1#는 프로그램이 주로 국내의 사회적 관심사를 다루며, 주제 선택 시 대중이 궁금해하는 것과 알아야 할 것들을 고려한다고 설명한다. #Person1#는 경험을 통해 성공적인 프로그램인지 여부를 느낄 수 있다고 한다.",미디어 프로그램 주제 선택
train_2224_ss,"#Person2#: 저희 매트리스를 구매해 주셔서 감사합니다.
#Person1#: 아니에요, 제가 오히려 감사하죠.
#Person2#: 매트리스를 배달해 드릴까요?
#Person1#: 그러면 좋겠어요.
#Person2#: 언제 배달해 드릴까요?
#Person1#: 내일 배달해 주시면 좋겠는데, 가능할까요?
#Person2#: 몇 시에 원하세요?
#Person1#: 12시에 받았으면 좋겠어요.
#Person2#: 그 시간에 맞출 수 있어요.
#Person1#: 문제가 없겠죠?
#Person2#: 내일 12시에 매트리스를 배달해 드릴게요.
#Person1#: 너무 좋네요! 정말 감사합니다.",#Person2#은 내일 12시에 #Person1#에게 매트리스를 배달하기로 약속합니다. #Person1#는 이에 대해 만족하는 반응을 보입니다.,매트리스 배송 예약
train_8524_ss,"#Person2#: 지금 출발해야 할까?
#Person1#: 서두르지 말고 천천히. 살짝 가속 페달을 밟아봐.
#Person2#: 아무 일도 안 돼!
#Person1#: 우선 차를 기어에 넣어야 해. 이 변속 레버를 D에 맞춰.
#Person2#: 이 다른 글자들은 무슨 뜻이야?
#Person1#: R은 후진, P는 주차, D1과 D2는 눈길이나 가파른 언덕에서 사용할 수 있는 낮은 기어야.",#Person1#는 #Person2#에게 운전 방법과 차량 기어에 관한 설명을 제공합니다.,운전 교육
train_9473_ss,"#Person2#: 여기서 사진 현상하나요?
#Person1#: 네, 현상해 드립니다. 어떤 사이즈로 하실 건가요?
#Person2#: 음, 4x6이면 충분해요.
#Person1#: 컬러로 하실 거예요, 아니면 흑백으로 하실 거예요?
#Person2#: 마지막 한 장은 흑백이고, 나머지는 모두 컬러로 해주세요.
#Person1#: 네, 알겠습니다.
#Person2#: 잘 나왔으면 좋겠네요. 언제 찾으러 오면 될까요?
#Person1#: 내일 정오에 준비될 거예요. 각 네거티브는 한 장씩 인화되는 걸로 하죠?
#Person2#: 네, 맞아요. 가능한 한 광택 있게 해주세요.
#Person1#: 문제없습니다. 다른 필름도 필요하세요?
#Person2#: 네, 코닥 필름 한 롤 부탁드릴게요.
#Person1#: 총 20달러인데, 필름 보증금 포함이에요.",#Person2#은 #Person1#에게 사진 현상을 요청하였습니다. 또한 #Person2#은 코닥 필름 한 롤을 구입하며 총 20달러를 지불했습니다.,사진 현상
train_10089_ss,"#Person2#: 안녕, 잭. 너 미래에 꿈꾸는 이상적인 직업에 대해 생각해 본 적 있어? 아버지처럼 훌륭한 수학 선생님이 되고 싶어? 
#Person1#: 제발! 나는 선생님 되는 거 정말 싫어. 아버지가 모든 과목 가르쳐주셨던 끔찍한 날들이 아직도 생생해. 그런데 신기하게도 나는 영어 공부에 엄청 진전이 있었어. 너는 어때, 제시카? 
#Person2#: 음, 나는 엄마처럼 멋진 무용수가 되고 싶어. 너도 알다시피 우리 엄마는 지금 43이신데, 20살 때부터 춤을 추고 계셔. 
#Person1#: 못 믿겠어! 정말 젊어 보이시고, 몸매도 정말 좋으시네. 
#Person2#: 맞아. 엄마는 매일 충분한 과일과 채소를 섭취하는 좋은 습관을 가지셨거든. 그리고 무엇보다 인생에 대해 긍정적인 태도를 유지하는 것이 건강에 도움이 되었어. 
#Person1#: 그렇구나. 나도 충분한 운동을 했더라면 좋았을 텐데. 
#Person2#: 그러지 마. 포기하지 마! 할 수 있다고 생각하면 할 수 있어. 우리 부모님처럼 훌륭한 습관을 배우자. 
#Person1#: 지금 시작할까? 오늘 오후에 수영할래? 
#Person2#: 좋지!","잭과 제시카는 이상적인 직업에 대해 이야기한다. 제시카는 그녀의 엄마처럼 무용수가 되고 싶어 하며, 좋은 습관을 배우자고 제안한다. 잭은 제시카의 제안에 동의하며 오후에 수영을 하자고 한다.",이상적인 직업
train_1512_ss,"#Person2#: 이 소포를 중국 상하이로 보내려면 어떻게 해야 하나요? 안에는 책만 들어 있어요.
#Person1#: 인쇄물로 보내시면 될 것 같아요.
#Person2#: 여기서 보험 처리도 할 수 있나요?
#Person1#: 물론이죠. 얼마로 보험 드시겠어요?
#Person2#: 음... 제 생각에는 500달러로 보험 들면 좋겠어요.
#Person1#: 500달러 군요, 그러면 보험료로 10달러를 내시면 됩니다. 총 가액의 2%에 해당합니다.
#Person2#: 여기 10달러 수표입니다.",#Person2#은 책이 들어 있는 소포를 중국 상하이로 보내기 위해 #Person1#에게 보험료 10달러를 지불합니다.,소포 발송과 보험 가입
train_7113_ss,"#Person2#: 좋아요. Steven, 사진을 보고 있는데, 무엇이 보이나요? 설명해 주세요! 
#Person1#: 어, 빨간색 2층 버스가 보여요. 런던에서 흔히 볼 수 있는 종류의 버스죠. 사진에 Chelsea, Sloan Square, Victoria, Herring Cross 같은 이름들이 보이는 걸로 봐서 이 버스는 분명히 런던에 있어요.
#Person2#: 알겠어요. 2층 버스를 타본 적이 있나요?
#Person1#: 네, 어릴 때는 영국 전역에서 2층 버스를 많이 탔었는데, 이제는 주로 대도시에서만 볼 수 있어요.
#Person2#: 아, 정말요. 요금은 얼마인가요?
#Person1#: 여정에 따라 다른데, 짧은 거리를 기준으로 최소 요금이 약 1파운드쯤 해요.
#Person2#: 그래요, 버스에서 누가 보이나요? 흥미로운 사람도 있나요?
#Person1#: 뒤쪽 문에 기대고 있는 저 여자 분, 정말 지루해 보여요. 아마 일하러 가는 중이라 그런가 봐요.
#Person2#: 버스에 있을 때 그런 기분인가요?
#Person1#: 사실 요즘은 그렇진 않아요. 영국에서 일한 지 오래돼서 버스를 탄 지 오래됐거든요.
#Person2#: 영국이 그리운가요?
#Person1#: 네, 가끔은 그리워요.","#Person1#은 사진에서 빨간 이층 버스와 뒤쪽 문에 기대고 있는 여자를 보았다고 #Person2#에게 말합니다. 이 버스는 런던에서 흔히 볼 수 있는 버스이며, 최소 요금은 약 1파운드라고 설명합니다. #Person1#는 가끔 영국의 버스를 그리워한다고 합니다.",런던 버스
train_1228_ss,"#Person2#: 안녕하세요, 여러분. 오늘의 쇼에 오신 것을 환영합니다. 오늘은 제 딸 애슐리와 함께할 건데요. 애슐리, 준비됐니? 
#Person1#: 잠깐, 아직 요리할 준비는 안 됐어요.
#Person2#: 알겠어, 나중에 얘기하지. 자, 제가 요리를 시작한 지 거의 30년이 다 되어갑니다. 할머니께서 저를 작은 주방에서 가르쳐 주셨는데, 저는 공식적인 요리 수업은 한 번도 들어보지 않았어요.
#Person1#: 들으셨어야죠...
#Person2#: 그치만, 지금 제 딸이 말씀드리려는 건 최근에 닭고기를 오븐에서 꺼내는 걸 깜빡하고, 결국 저녁으로 피자를 주문한 일입니다.
#Person1#: 소화기도 썼잖아요.
#Person2#: 맞아요. 오늘은 제가 좋아하는 초콜릿 칩 쿠키 레시피를 소개할 건데요. 이 레시피는 모두가 즐길 수 있는 저지방, 저칼로리, 저콜레스테롤 디저트를 제공합니다.
#Person1#: 그래도 우리는 지방도 좋아하잖아요.
#Person2#: 맞아, 우리도 좋아하죠. 그럼 시작해봅시다. 우선 재료들을 큰 믹싱 볼에 넣고 잘 섞어주세요. 그리고 미니 초콜릿 칩을 추가합니다. 오븐을 350도(화씨)로 예열하는 걸 잊지 말고요. 다 구워지면 조심해서 꺼내 식혀주세요. 뭔가 빠뜨린 거 있나요?
#Person1#: 네, 만약 대학생 자녀가 있다면 추가로 몇 배치를 더 준비하세요. 집에 있는 아이들도 잊지 마세요.
#Person2#: 맞아요, 잊으면 안 돼죠. 불행히도, 아이들이 다 가져가고 나면 요리사인 당신은 쿠키 한 개만 남게 될 거예요. 오늘은 여기까지입니다. 다음 주에는 예산 내에서 배고픈 십대들을 먹이는 방법을 소개하겠습니다. 그때까지 안녕히 계세요.",#Person2#과 #Person1#는 요리 방송에서 요리에 대한 경험담과 건강한 초콜릿 칩 쿠키 레시피를 소개합니다.,요리 방송
train_12191_ss,"#Person2#: 너 왜 그래?
#Person1#: 머리가 너무 아파.
#Person2#: 언제부터 그랬어?
#Person1#: 어젯밤부터.
#Person2#: 잠을 잘 못 자?
#Person1#: 응, 요즘 잠을 못 자.
#Person2#: 좀 더 검사해보는 게 좋겠어. 결과가 나오기 전까지는 좀 쉬고, 잠자기 전에 약 먹어봐. 그럼 아프지 않을 거고, 잠도 잘 잘 거야.
#Person1#: 심각한 거예요, 의사 선생님?
#Person2#: 결과 나오면 얘기해줄게. 절대 겁먹지 말고 너무 피곤해하지도 마.
#Person1#: 네, 감사합니다, 의사 선생님.",#Person1#는 두통을 호소하며 #Person2#의 의사로부터 추가 검사를 권유받고 여러 가지 도움말을 듣는다.,두통 상담
train_6131_ss,"#Person2#: 자기야, 잠깐 얘기할 수 있어?
#Person1#: 물론이지! 무슨 일 있어? 좀 걱정돼 보이는걸.
#Person2#: 우리 얘기 좀 해야겠어.
#Person1#: 그래...
#Person2#: 생각해본 건데, 우리 이제 각자 다른 사람 만나야 할 것 같아.
#Person1#: 뭐라고? 왜? 우리 가끔 싸우기도 하지만 그래도 행복하잖아?
#Person2#: 바로 그거야, 난 더 이상 행복하지 않거든, Tim. 이건 네 잘못이 아니라 내 문제야. 너 정말 좋은 사람이야! 다른 여자들이라면 널 위해 뭐든지 할걸.
#Person1#: 그럼 무슨 말이야? 내가 완벽해서 헤어지자는 거야?
#Person2#: Tim, 너는 나한테 너무 아까워. 널 기쁘게 해주고 웃게 해줄 수 있는 사람과 있어야 해. 내가 모든 걸 해줄 수 있다고 해도 그건 거짓말일 거야. 난 널 더 아프게 할 거야, 네 눈물만 더 흘리게 만들 것 같아.
#Person1#: 자기야, 제발. 나한테 이러지 마! 뭐든지 해결할 수 있을 거야. 한 번만 더 기회를 줘! 우리 이 어려움 같이 이겨나갈 수 있을 거야, 같이 있어야 해! 날 떠나지 마.
#Person2#: 안 돼, Tim. 언젠가 내가 이걸 너를 위해 하는 일이란 걸 이해할 수 있길 바라. 떠나고 싶지 않지만, 마음 깊이선 이게 가장 좋은 선택이라고 생각해.
#Person1#: Laura...
#Person2#: 여기 열쇠야. 다음 주에 내 여동생 와서 나머지 짐 가져갈 거야. 미안해, Tim. 모든 행복이 있길 바래, 그리고 언젠가 다시 만나길 바래. 항상 사랑할 거야. 잘 있어.","Laura는 Tim에게 그가 더 나은 사람을 만날 자격이 있다고 생각해 헤어지자고 한다. Tim은 슬퍼하며 설득하려 하지만, Laura는 단호히 떠난다.",이별
train_9379_ss,"#Person2#: 당신네 학교에서 가르치고 싶습니다. 
#Person1#: 좋습니다. 교사 자격증이 있으신가요? 
#Person2#: 네, 있습니다. 
#Person1#: 어떤 종류의 자격증을 가지고 계신가요? 
#Person2#: TEFL 자격증이 있습니다. 
#Person1#: 얼마나 오랫동안 가르치셨나요? 
#Person2#: ESL을 3년, 유아를 4년 가르쳤습니다. 
#Person1#: TEFL 자격증은 언제 취득하셨나요? 
#Person2#: 3년 전에 받았습니다. 
#Person1#: 왜 저희 학교에서 가르치고 싶으신가요? 
#Person2#: 좋은 이야기를 많이 들었거든요. 어린 아이들 가르치는 것도 좋아하고요. 
#Person1#: 좋네요. 중국어는 할 줄 아세요? 
#Person2#: 네, 조금 할 줄 압니다. 
#Person1#: 내일 10시에 면접 가능하신가요? 
#Person2#: 네, 가능합니다. 
#Person1#: 좋아요. 그럼 내일 뵙겠습니다.","#Person2#은 ESL과 유아 교육 경험이 있는 기초 중국어 가능한 자격 있는 교사이며, #Person1#는 이를 학교 면접에 초대합니다.",교사 취업 신청
train_1208_ss,"#Person2#: 우리 회사가 새로운 방법으로 우리를 테스트하려고 한다는 소식 들었어?
#Person1#: 나도 조금 들었어. 우리 회사가 직무 능력을 향상시키기 위해 여러 가지 강연을 자주 열잖아.
#Person2#: 이런 지루한 강연 듣느라 주말 대부분을 허비하는 게 참 힘들어. 관리 능력을 체크하기 위한 테스트도 준비하고 있다는 말이 있더라고.
#Person1#: 진짜?
#Person2#: 당연하지!
#Person1#: 그 정보가 맞다면, 우리 회사가 승진시킬 사람을 찾고 있는 것 같아.","#Person2#은 회사 강연이 지루함을 느끼고 있으며, #Person1#는 이 강연이 승진과 관련이 있을 것이라고 생각합니다.",회사 강연과 승진
train_11008_ss,"#Person2#: 우리나라에서는 아침 8시부터 오후 5시까지 학교에 가. 
#Person1#: 주 5일도 그렇게 해? 
#Person2#: 사실 5일 반이야. 토요일에는 오전 수업만 해. 
#Person1#: 세상에! 
#Person2#: 우리한테는 너무 힘들어. 
#Person1#: 지금 어디 가는 길이야? 
#Person2#: 학교 위치를 알아보려고 가는 중이야. 
#Person1#: 언제 학교 시작해? 
#Person2#: 지금 등록하러 가. 
#Person1#: 잘 됐네.","#Person2#은 #Person2#의 나라 학교 일정에 대해 #Person1#와 이야기하며, 현재 학교에 등록하러 가고 있다.",학교 생활
train_8474_ss,"#Person2#: 이 직책에서 무엇을 기대하시나요?
#Person1#: 제 지식과 경험을 활용해 더 발전하고 싶습니다.
#Person2#: 직업 계획에 대해 어떻게 생각하시나요?
#Person1#: 직업 계획은 매우 중요하다고 생각합니다. 명확한 목표가 없으면 방향을 잃기 쉽고, 미래를 준비하기 어렵죠.
#Person2#: 목표에 대해 말씀해 주세요.
#Person1#: 졸업생으로서 앞으로 직장 생활에서 자신을 효과적으로 발전시키는 것이 중요합니다. 어떤 일이든 최선을 다하겠습니다.
#Person2#: 어려운 일이 생기면 어떻게 하실 건가요?
#Person1#: 어려움을 기회로 삼아 준비하겠습니다.
#Person2#: 급여에 대해 많이 신경 쓰시나요?
#Person1#: 급여도 중요하지만, 직장에서 배울 수 있는 것에 더 신경 씁니다.
#Person2#: 흥미롭지 않은 일이 주어진다면 하실 건가요?
#Person1#: 네, 흥미만 고려할 수는 없으니까요.","#Person2#은 #Person1#와의 면접에서 직책에 대한 기대, 직업 계획, 목표, 급여와 일에 대한 태도를 질문합니다. #Person1#는 기회를 최대한 활용해 자신을 준비시킬 것이라고 답합니다.",면접
train_4732_ss,"#Person2#: 오늘 저녁에 즐거운 시간이었어.
#Person1#: 그 말 들으니 기쁘네.
#Person2#: 그런데 지금 인사드려야겠어.
#Person1#: 왜? 아직 늦지 않았잖아. 좀 더 있을 수 없어?
#Person2#: 아니, 미안해. 진짜 가야 해. 지금 서두르지 않으면 마지막 버스를 놓칠 것 같아.
#Person1#: 버스 언제 가는데?
#Person2#: 열 시에. 아, 벌써 열 시 15분이네.
#Person1#: 걱정하지 마, #Person2#. 이미 버스를 놓쳤으니까 서두를 필요 없어. 내가 집까지 데려다줄게.
#Person2#: 고마워. 정말 친절하네. 하지만 너무 늦게 들어가면 엄마가 걱정하실 거야. 열한 시 전에는 집에 도착해야 해.
#Person1#: 알았어. 바로 출발하자. 그리고 너를 또 볼 수 있으면 좋겠어.
#Person2#: 고마워, #Person1#.",#Person2#은 버스를 타기 위해 떠나려 했지만 시간이 늦어 마지막 버스를 놓쳤습니다. #Person1#가 그녀를 집까지 데려다주겠다고 제안하며 다시 만나기를 바란다고 합니다.,버스 놓치기
